PassengerCount,TripDurationSeconds,TripDistanceMiles,PaymentType,FareAmount,TaxAmount,ZipCodeBKey,City,State,TripDate
2,1048,9,CRD,26,1,10018-2037,New York,NY,2013-12-08
2,3180,10.99,CRD,44,1,10019-6696,Manhattan,NY,2013-12-13
3,2880,10.79,CRD,41,1,10016-8482,Manhattan,NY,2013-12-11
3,6416,15.3,CRD,73,1,10019-1460,Manhattan,NY,2013-12-12
2,1222,9.4,CRD,29,1,10036-4903,Manhattan,NY,2013-12-07
2,1680,9.56,CRD,31,1,10016-7405,Manhattan,NY,2013-11-18
2,2040,10.38,CRD,36,1,10017-1114,Manhattan,NY,2013-07-17
5,1320,12.61,CRD,35,1,10005-3521,Brooklyn Heights,NY,2013-11-13
3,1180,8.7,CRD,27,1,10025-6444,Manhattan,NY,2013-12-20
2,1560,14.49,CRD,41,1,10013-1463,Prince,NY,2013-02-03
5,1320,11.04,CRD,32,1,10036-4003,Manhattan,NY,2013-10-19
2,1560,10.82,CRD,33,1,10020-1522,New York,NY,2013-03-04
2,1053,8.7,CRD,26,1,10021-4370,Manhattan,NY,2013-02-21
2,1325,9.3,CRD,28,1,10036-7206,Manhattan,NY,2013-01-09
2,1025,10.5,CRD,29,1,10022-6814,New York,NY,2013-10-07
4,1165,8.7,CRD,27,1,10018-8008,Manhattan,NY,2013-04-22
3,1020,8.24,CRD,25,1,10075-8811,Manhattan,NY,2013-11-13
6,540,6.12,CRD,18,1,10035-1759,Wards Island,NY,2013-04-27
3,1612,9.5,CRD,30,1,10003-4938,Manhattan,NY,2013-07-11
2,900,0.89,CRD,25,1,10016-8012,Manhattan,NY,2013-03-24
2,1190,10.4,CRD,30,1,10017-1297,Manhattan,NY,2013-06-26
2,2040,11.05,CRD,36,1,10003-7014,Prince,NY,2013-10-17
2,1239,11.2,CRD,32,1,10018-3691,Manhattan,NY,2013-05-26
6,1140,9.77,CRD,28,1,10003-5356,Manhattan,NY,2013-04-03
5,1740,10.61,CRD,32,1,10011-2889,Manhattan,NY,2013-06-05
2,1832,9.4,CRD,32,1,10001-2876,New York,NY,2013-11-21
2,1888,9.9,CRD,33,1,10019-5490,New York,NY,2013-10-07
5,1380,8.94,CRD,28,1,10016-1286,Manhattan,NY,2013-12-08
2,2655,9.5,CRD,39,1,10017-3190,New York,NY,2013-11-19
5,1560,9.88,CRD,31,1,10019-6204,Manhattan,NY,2013-07-01
2,1666,10.8,CRD,34,1,10017-5504,New York,NY,2013-05-14
2,2871,11.6,CRD,43,1,10001-3906,New York,NY,2013-10-23
2,2063,11.9,CRD,38,1,10036-1423,Manhattan,NY,2013-12-08
5,1620,10.73,CRD,32,1,10017-3603,Manhattan,NY,2013-12-29
2,1845,15,CRD,42,1,10004-2113,Brooklyn Heights,NY,2013-10-17
2,1858,11.3,CRD,35,1,10019-3013,New York,NY,2013-01-14
5,1620,11.71,CRD,35,1,10036-8293,Manhattan,NY,2013-01-11
2,1320,10.28,CRD,30,1,10023-5002,Manhattan,NY,2013-03-25
2,1080,8.92,CRD,26,1,10021-2657,Manhattan,NY,2013-09-01
5,1920,9.41,CRD,33,1,10001-2755,Manhattan,NY,2013-12-18
2,1920,14.5,CRD,40,1,10038-3514,Brooklyn Heights,NY,2013-06-12
2,1980,9.12,CRD,33,1,10171-0010,Manhattan,NY,2013-02-13
6,1140,10.25,CRD,30,1,10022-3041,Franklin D Roosevelt,NY,2013-05-15
2,1463,9.6,CRD,29,1,10017-5800,Manhattan,NY,2013-03-29
5,1740,9.91,CRD,31,1,10020-1203,New York,NY,2013-10-30
2,1135,9.8,CRD,28,1,10014-4459,Prince,NY,2013-12-08
2,1260,8.26,CRD,25,1,10017-9015,Manhattan,NY,2013-06-17
2,1620,9.38,CRD,30,1,10011-8400,Manhattan,NY,2013-06-03
5,1860,7.14,CRD,27,1,10128-6734,Manhattan,NY,2013-06-07
5,1260,8.03,CRD,25,1,10016-2824,Manhattan,NY,2013-05-16
5,2160,8.08,CRD,29,1,10017-4068,Manhattan,NY,2013-06-20
5,900,7.68,CRD,23,1,10075-2345,Manhattan,NY,2013-11-28
2,1543,8.2,CRD,27,1,10001-3321,Manhattan,NY,2013-03-20
6,1920,8.6,CRD,30,1,10019-6830,Manhattan,NY,2013-11-21
5,2700,13.5,CRD,45,1,10069-0800,New York,NY,2013-03-22
5,2040,10.08,CRD,33,1,10036-8202,New York,NY,2013-08-15
2,2390,9.5,CRD,35,1,10019-3845,New York,NY,2013-12-06
2,3180,16.18,CRD,49,1,10004-1904,Brooklyn Heights,NY,2013-04-30
3,3120,13.04,CRD,46,1,10012-3559,Manhattan,NY,2013-10-15
2,1535,10.9,CRD,32,1,10019-6140,New York,NY,2013-10-11
6,2160,11.84,CRD,39,1,10036-5691,Manhattan,NY,2013-11-14
3,1560,9.96,CRD,29,1,10022-7796,Manhattan,NY,2013-05-19
2,2340,10.23,CRD,38,1,10020-1506,Manhattan,NY,2013-12-03
2,1616,7.5,CRD,27,1,10025-2015,Manhattan,NY,2013-04-04
2,780,7.35,CRD,22,1,10128-2290,Flushing,NY,2013-07-14
2,1020,8.58,CRD,26,1,10001-6358,New York,NY,2013-03-03
2,1140,5.69,CRD,22,1,10018-5616,Manhattan,NY,2013-06-09
3,1659,8.7,CRD,29,1,10001-2902,Manhattan,NY,2013-06-24
6,1200,8.6,CRD,27,1,10017-3701,New York,NY,2013-10-23
2,1620,9.97,CRD,32,1,10022-6815,New York,NY,2013-02-14
3,1452,8.3,CRD,27,1,10001-2206,Manhattan,NY,2013-04-25
6,2160,9.79,CRD,36,1,10019-1562,New York,NY,2013-03-15
3,3373,15.7,CRD,55,1,10006-1501,Jersey City,NY,2013-04-17
5,1740,11.79,CRD,36,1,10038-4930,Brooklyn Heights,NY,2013-01-29
4,2040,10.14,CRD,33,1,10017-6208,New York,NY,2013-03-21
2,1778,10.3,CRD,34,1,10001-2876,New York,NY,2013-04-24
5,1800,9.83,CRD,31,1,10017-2504,New York,NY,2013-10-30
2,1440,15.04,CRD,42,1,10006-3270,Jersey City,NY,2013-05-02
3,1167,9.4,CRD,27,1,10036-1910,New York,NY,2013-04-22
2,1733,9.2,CRD,30,1,10019-1666,New York,NY,2013-08-25
3,2040,11.77,CRD,37,1,10017-2503,New York,NY,2013-06-18
5,1800,9.21,CRD,30,1,10036-3808,New York,NY,2013-04-30
4,1440,7.91,CRD,26,1,11103-2504,Astoria,NY,2013-08-12
6,1200,8.65,CRD,27,1,10017-5112,Manhattan,NY,2013-01-08
4,960,6.95,CRD,22,1,10128-6748,Manhattan,NY,2013-06-18
6,3060,10.05,CRD,38,1,10017-5509,Manhattan,NY,2013-11-07
5,1200,9.18,CRD,27,1,10011-4190,Manhattan,NY,2013-04-29
5,1260,8.73,CRD,27,1,10003-1402,Manhattan,NY,2013-02-17
2,1080,10.57,CRD,30,1,10016-8205,Manhattan,NY,2013-02-14
2,1260,10.66,CRD,31,1,10003-4533,Manhattan,NY,2013-01-21
6,1320,10.99,CRD,33,1,10019-2813,New York,NY,2013-01-11
5,1320,11.56,CRD,33,1,10017-3809,New York,NY,2013-01-16
5,1380,10.76,CRD,31,1,10025-6305,Manhattan,NY,2013-03-07
2,1320,11.84,CRD,33,1,10011-7240,Manhattan,NY,2013-03-30
3,960,9.7,CRD,28,1,10010-2500,Manhattan,NY,2013-08-18
6,1080,8.69,CRD,26,1,10028-7400,Manhattan,NY,2013-09-22
6,1440,10.45,CRD,30,1,10024-6210,Manhattan,NY,2013-12-21
3,1560,9.68,CRD,30,1,10016-0987,New York,NY,2013-06-10
2,1320,10.1,CRD,30,1,10024-6048,Manhattan,NY,2013-02-09
2,1020,9.18,CRD,26,1,10021-3915,Manhattan,NY,2013-05-22
6,1440,11.46,CRD,32,1,10017-3948,New York,NY,2013-05-29
2,1740,10.73,CRD,33,1,10019-7317,Manhattan,NY,2013-12-17
2,1130,11.9,CRD,34,1,10001-3020,Manhattan,NY,2013-12-29
2,1320,8.84,CRD,28,1,10028-7400,Manhattan,NY,2013-02-15
6,1380,11.74,CRD,34,1,10036-2784,Manhattan,NY,2013-10-07
5,960,9.25,CRD,26,1,10021-9518,Manhattan,NY,2013-03-29
5,1200,9.77,CRD,28,1,10021-4523,Manhattan,NY,2013-01-16
3,1680,12.44,CRD,37,1,10036-7115,New York,NY,2013-01-28
6,1560,10.17,CRD,31,1,10001-1802,Manhattan,NY,2013-01-22
2,1500,8.95,CRD,29,1,10025-2729,Manhattan,NY,2013-03-15
6,1500,9.47,CRD,29,1,10016-0982,Manhattan,NY,2013-06-26
2,1080,10.02,CRD,29,1,10022-7408,Manhattan,NY,2013-07-10
6,1440,10.26,CRD,30,1,10016-3326,Manhattan,NY,2013-04-01
5,1920,11.56,CRD,37,1,10019-6559,New York,NY,2013-04-29
3,1260,10.85,CRD,31,1,10002-1001,Manhattan,NY,2013-07-01
2,1380,11.37,CRD,33,1,10017-1297,Manhattan,NY,2013-05-03
5,1080,8.91,CRD,26,1,10028-4409,Manhattan,NY,2013-08-30
5,1320,9.16,CRD,27,1,10021-3387,Manhattan,NY,2013-05-30
6,1140,8.64,CRD,26,1,10025-4337,Morningside,NY,2013-03-17
2,2100,10.44,CRD,35,1,10019-6816,Manhattan,NY,2013-11-15
6,2100,10.42,CRD,30,1,10017-3135,New York,NY,2013-02-27
5,1500,9.58,CRD,30,1,10017-7726,New York,NY,2013-04-01
3,1920,9.74,CRD,33,1,10036-7305,Manhattan,NY,2013-06-06
2,2029,8.6,CRD,31,1,10036-3031,New York,NY,2013-06-08
2,600,2.41,CRD,11,1,10029-4906,Manhattan,NY,2013-05-12
2,1324,6.7,CRD,22,1,10036-3032,New York,NY,2013-08-31
2,884,4.2,CRD,15,1,10065-6010,New York,NY,2013-06-16
2,780,7.68,CRD,22,1,10010-4004,Manhattan,NY,2013-06-09
2,770,4.6,CRD,15,1,11102-0157,Astoria,NY,2013-08-30
2,2400,9.23,CRD,32,1,10011-6155,Manhattan,NY,2013-06-08
2,542,2.9,CRD,11,1,10128-1588,New York,NY,2013-08-31
2,1800,7.12,CRD,26,1,10003-2984,Manhattan,NY,2013-06-09
2,782,3.5,CRD,14,1,10028-1999,Manhattan,NY,2013-06-09
2,1020,3.8,CRD,16,1,10128-1143,Flushing,NY,2013-10-26
2,2460,13.71,CRD,45,1,10001-1329,Manhattan,NY,2013-05-18
2,5100,24.45,CRD,73,1,10009-7909,Manhattan,NY,2013-12-24
2,2160,24.38,CRD,119,1,10016-3766,Manhattan,NY,2013-01-23
2,1920,13.37,CRD,40,1,10018-4537,Manhattan,NY,2013-01-16
2,2214,22.6,CRD,61,1,11422-3125,Springfield Gardens,NY,2013-11-24
2,3771,16.3,CRD,58,1,11430-0672,Springfield Gardens,NY,2013-08-31
2,1984,12.6,CRD,40,1,10036-2969,New York,NY,2013-05-04
2,720,3.12,CRD,12,1,11101-55ND,Queens,NY,2013-11-19
2,1729,14.5,CRD,40,1,11369-1315,Queens,NY,2013-05-12
2,3240,10.17,CRD,40,1,11218-3608,Brooklyn,NY,2013-08-06
2,2514,17.2,CRD,53,1,10023-7030,New York,NY,2013-02-10
2,2448,12.1,CRD,39,1,10016-2560,Manhattan,NY,2013-06-25
2,2828,16.7,CRD,51,1,10032-1568,Manhattan,NY,2013-01-31
2,1521,13.8,CRD,39,1,10075-0549,Manhattan,NY,2013-05-06
2,2460,13.1,CRD,45,1,10036-4075,Manhattan,NY,2013-06-30
2,2880,12.88,CRD,43,1,11106-2610,Queens,NY,2013-06-27
2,2093,12,CRD,38,1,10016-6497,Manhattan,NY,2013-06-20
2,1200,12.84,CRD,36,1,11367-3250,Queens,NY,2013-11-17
2,1020,6.35,CRD,21,1,11102-3671,Queens,NY,2013-12-30
2,1379,9,CRD,28,1,10016-8601,Manhattan,NY,2013-08-17
2,420,2.62,CRD,10,1,11232-1017,Brooklyn,NY,2013-10-04
2,2186,9,CRD,30,1,10036-1507,Manhattan,NY,2013-09-29
2,720,3.51,CRD,13,1,10009-6102,Manhattan,NY,2013-08-10
2,540,3.11,CRD,12,1,11231-3976,Brooklyn,NY,2013-04-28
2,813,3.3,CRD,13,1,11101-5526,Long Island City,NY,2013-06-02
2,900,6.84,CRD,22,1,10128-3725,New York,NY,2013-12-11
2,2326,9.4,CRD,36,1,11370-1343,Trainsmeadow,NY,2013-12-03
2,1495,10.4,CRD,32,1,10011-2409,Manhattan,NY,2013-05-31
2,1795,10.4,CRD,33,1,10028-2010,Flushing,NY,2013-06-07
2,2160,14.16,CRD,42,1,10011-6579,Manhattan,NY,2013-07-14
2,2580,11.35,CRD,40,1,10018-5404,Manhattan,NY,2013-06-01
2,1482,8,CRD,27,1,10019-6796,Manhattan,NY,2013-05-27
2,601,2.7,CRD,11,1,10016-7034,Manhattan,NY,2013-04-13
2,808,2.6,CRD,12,1,11101-55ND,Queens,NY,2013-02-02
2,1869,4.9,CRD,23,1,11109-5604,Queens,NY,2013-11-26
2,1020,5.37,CRD,18,1,11103-4406,Astoria,NY,2013-07-02
2,1140,9.9,CRD,29,1,10001-2105,Manhattan,NY,2013-01-13
2,1020,5.74,CRD,19,1,10001-1216,Manhattan,NY,2013-10-31
2,2520,10.28,CRD,37,1,10017-1214,Manhattan,NY,2013-05-09
2,1440,5.88,CRD,22,1,11102-3140,Queens,NY,2013-04-03
2,1608,10.1,CRD,31,1,11368-1026,Flushing,NY,2013-11-06
2,3060,14.15,CRD,47,1,11375-5490,Forest Hills,NY,2013-01-10
2,1498,7.5,CRD,26,1,10001-6541,Manhattan,NY,2013-12-22
2,2070,11,CRD,36,1,10011-4830,Manhattan,NY,2013-01-16
2,948,6.7,CRD,22,1,10128-2485,New York,NY,2013-07-01
2,757,3.5,CRD,14,1,10017-5692,New York,NY,2013-03-31
2,600,5.11,CRD,16,1,10016-4231,Manhattan,NY,2013-09-07
2,1320,7.22,CRD,24,1,10028-0991,Flushing,NY,2013-08-01
2,1260,6.28,CRD,21,1,10014-1541,Manhattan,NY,2013-06-09
2,1020,4.31,CRD,16,1,10010-3676,Manhattan,NY,2013-06-29
2,1860,11.29,CRD,36,1,11104-3547,Astoria,NY,2013-05-21
2,1837,9.2,CRD,30,1,10023-7230,Manhattan,NY,2013-11-05
2,1680,15.76,CRD,44,1,11375-5555,Queens,NY,2013-01-10
2,1500,9.75,CRD,31,1,10014-1517,Manhattan,NY,2013-06-22
2,3193,9.6,CRD,41,1,10011-1868,Manhattan,NY,2013-10-24
2,2096,3.2,CRD,40,1,10003-4818,Manhattan,NY,2013-05-04
2,1980,15.98,CRD,46,1,10001-5008,Greeley Square,NY,2013-06-23
2,1116,8.7,CRD,26,1,11369-1619,Flushing,NY,2013-08-25
2,1587,14.6,CRD,41,1,10013-2225,Manhattan,NY,2013-12-12
2,3660,12.8,CRD,47,1,11102-1121,Queens,NY,2013-04-18
2,1980,14.48,CRD,44,1,10023-5156,Manhattan,NY,2013-02-06
2,1515,14.3,CRD,41,1,11415-1228,Queens,NY,2013-11-23
2,2400,12.6,CRD,39,1,10016-7878,Manhattan,NY,2013-12-08
2,1680,15.48,CRD,43,1,10007-2007,Manhattan,NY,2013-03-13
2,1740,17.45,CRD,47,1,11430-1002,Springfield Gardens,NY,2013-06-08
2,1740,9.59,CRD,32,1,11201-6191,Brooklyn,NY,2013-11-09
2,1692,10.4,CRD,32,1,10036-6706,Manhattan,NY,2013-06-29
2,1800,8.49,CRD,29,1,11370-1321,Trainsmeadow,NY,2013-11-17
2,2100,9.72,CRD,35,1,11422-3125,Springfield Gardens,NY,2013-06-18
2,1828,8,CRD,28,1,11369-1315,Queens,NY,2013-10-17
2,1322,8.6,CRD,27,1,10018-3866,New York,NY,2013-05-24
2,1230,13.7,CRD,38,1,10128-3584,New York,NY,2013-12-25
2,1825,8.8,CRD,30,1,10019-3196,Manhattan,NY,2013-10-12
2,2035,19.6,CRD,53,1,11422-3125,Springfield Gardens,NY,2013-02-17
2,2289,7.8,CRD,30,1,11105-1320,Long Island,NY,2013-09-11
2,2220,10.87,CRD,37,1,10019-9620,Manhattan,NY,2013-09-06
2,1320,8.59,CRD,26,1,10017-2633,New York,NY,2013-04-25
2,1620,8.18,CRD,29,1,11375-4447,Queens,NY,2013-10-13
2,1680,10.94,CRD,33,1,11223-3405,Brooklyn,NY,2013-05-21
2,1680,8.25,CRD,28,1,10019-3575,New York,NY,2013-08-27
2,1620,10.27,CRD,32,1,10012-1804,Prince,NY,2013-10-09
2,2280,10.39,CRD,35,1,10003-1004,Manhattan,NY,2013-01-30
2,1380,10.84,CRD,32,1,11368-2613,Queens,NY,2013-07-14
2,1172,7.1,CRD,23,1,10022-7602,New York,NY,2013-07-04
2,1330,10.2,CRD,30,1,10022-6960,Manhattan,NY,2013-09-04
2,1440,7.45,CRD,25,1,11374-1028,Flushing,NY,2013-06-13
2,1440,9.86,CRD,30,1,10017-2103,Manhattan,NY,2013-03-05
2,1145,9,CRD,27,1,11369-1315,Queens,NY,2013-08-04
2,1260,10.97,CRD,32,1,10036-7106,Manhattan,NY,2013-06-09
2,803,6.3,CRD,19,1,10016-3732,Manhattan,NY,2013-06-04
2,1420,6.4,CRD,23,1,11232-1001,Brooklyn,NY,2013-09-18
2,1260,10.51,CRD,30,1,10003-0725,Manhattan,NY,2013-03-24
2,1500,9.24,CRD,30,1,11370-1659,Trainsmeadow,NY,2013-03-22
2,1020,7.11,CRD,21,1,10029-5408,Manhattan,NY,2013-03-22
2,884,8,CRD,24,1,11369-1315,Queens,NY,2013-06-22
2,1200,9.84,CRD,29,1,10024-3409,Manhattan,NY,2013-01-02
2,1440,10.67,CRD,32,1,07030-4440,Hoboken,NJ,2013-05-24
2,1320,7.9,CRD,26,1,10022-4133,Franklin D Roosevelt,NY,2013-11-06
2,1020,6.99,CRD,22,1,10011-2802,Manhattan,NY,2013-03-06
2,1695,6.9,CRD,26,1,10014-4046,Prince,NY,2013-07-23
2,1199,7.4,CRD,25,1,10028-1450,Flushing,NY,2013-05-10
2,1475,5,CRD,20,1,10011-7328,Manhattan,NY,2013-08-06
2,1668,6.8,CRD,25,1,11103-3927,Queens,NY,2013-12-07
2,1422,3.8,CRD,18,1,10003-6919,Manhattan,NY,2013-04-12
2,1980,8.69,CRD,31,1,10024-5105,Manhattan,NY,2013-03-16
2,1892,8.3,CRD,29,1,10022-6471,Franklin D Roosevelt,NY,2013-08-10
2,1800,8.31,CRD,30,1,10003-3007,Manhattan,NY,2013-03-29
2,1293,13.3,CRD,37,1,10065-7977,New York,NY,2013-03-23
2,800,5.2,CRD,18,1,10128-6022,New York,NY,2013-04-13
2,1071,7.1,CRD,22,1,10016-6827,Manhattan,NY,2013-01-19
2,1320,10.1,CRD,30,1,11369-1028,Trainsmeadow,NY,2013-12-25
2,1020,8.27,CRD,24,1,10009-1618,Manhattan,NY,2013-05-06
2,834,8.3,CRD,24,1,11102-4131,Queens,NY,2013-10-26
2,1020,7.32,CRD,23,1,10128-0782,New York,NY,2013-02-25
2,960,4.67,CRD,17,1,10001-6120,New York,NY,2013-05-12
2,2602,13.1,CRD,41,1,10018-1406,Manhattan,NY,2013-07-11
2,1080,5.24,CRD,19,1,10018-4886,Manhattan,NY,2013-02-27
2,3216,17.5,CRD,53,1,11430-1005,Springfield Gardens,NY,2013-12-14
2,1620,5.03,CRD,21,1,11104-1711,Astoria,NY,2013-12-09
2,3060,11.01,CRD,37,1,11379-1128,Fresh Pond,NY,2013-05-24
2,1088,9.6,CRD,28,1,11369-1315,Queens,NY,2013-04-04
2,630,6.2,CRD,18,1,10017-4541,Manhattan,NY,2013-11-25
2,2160,4.77,CRD,25,1,11104-3305,Astoria,NY,2013-03-06
2,1560,7.01,CRD,25,1,10007-2301,Manhattan,NY,2013-07-20
2,927,5.4,CRD,18,1,11102-1625,Queens,NY,2013-11-12
2,1412,3.7,CRD,18,1,11101-55ND,Queens,NY,2013-10-12
2,1012,10.3,CRD,29,1,11368-0094,Queens,NY,2013-08-31
2,1379,9.5,CRD,29,1,11377-7409,Queens,NY,2013-06-10
2,1349,3.8,CRD,17,1,10019-6826,Manhattan,NY,2013-04-24
6,2340,11.07,CRD,38,1,10019-1059,New York,NY,2013-12-09
3,813,4.4,CRD,14,1,10016-4765,Manhattan,NY,2013-07-20
5,720,4.15,CRD,15,1,11102-1625,Queens,NY,2013-06-23
3,660,5.94,CRD,18,1,11369-1315,Queens,NY,2013-11-11
3,360,4.79,CRD,14,1,11102-1625,Queens,NY,2013-11-23
5,1680,3.2,CRD,19,1,10018-3761,Manhattan,NY,2013-05-09
5,900,5,CRD,17,1,11102-1625,Queens,NY,2013-03-09
4,1200,4.77,CRD,18,1,10024-3410,Planetarium,NY,2013-05-11
3,2640,6.82,CRD,30,1,11231-3926,Brooklyn,NY,2013-03-08
6,1260,8.74,CRD,27,1,11375-5554,Forest Hills,NY,2013-10-25
6,1500,6.77,CRD,24,1,10028-0223,Flushing,NY,2013-12-18
3,960,6.45,CRD,21,1,10009-7879,Manhattan,NY,2013-03-28
4,807,4,CRD,15,1,10003-2990,Manhattan,NY,2013-08-17
3,1020,2.99,CRD,14,1,11222-2778,Brooklyn,NY,2013-12-02
5,660,5.29,CRD,17,1,10128-6873,New York,NY,2013-09-28
3,693,3.9,CRD,13,1,10021-3401,Manhattan,NY,2013-06-09
4,960,4.91,CRD,18,1,10006-2904,Jersey City,NY,2013-04-27
6,1680,10.7,CRD,32,1,10075-1232,Manhattan,NY,2013-04-19
5,840,6.55,CRD,21,1,11370-1208,Trainsmeadow,NY,2013-05-18
3,1320,9.49,CRD,28,1,10018-5453,New York,NY,2013-08-17
3,1080,10.14,CRD,29,1,10002-2102,Manhattan,NY,2013-01-06
6,1440,9.15,CRD,28,1,10009-3584,Manhattan,NY,2013-01-17
3,1200,5.52,CRD,21,1,11101-6122,Astoria,NY,2013-04-01
4,2460,2.41,CRD,15,1,11101-7033,Queens,NY,2013-10-26
5,780,4.89,CRD,16,1,10019-1831,Manhattan,NY,2013-05-27
6,840,7.25,CRD,22,1,11369-1200,Queens,NY,2013-07-22
6,1440,6.18,CRD,21,1,11231-3614,Brooklyn,NY,2013-03-08
5,660,7.55,CRD,22,1,11415-1134,Queens,NY,2013-05-18
6,1740,9.52,CRD,29,1,10075-2577,Manhattan,NY,2013-06-18
6,1200,9.12,CRD,27,1,11377-5764,Queens,NY,2013-03-11
5,1260,7.3,CRD,23,1,11230-3707,Brooklyn,NY,2013-01-02
5,1440,6.18,CRD,23,1,10018-1005,New York,NY,2013-03-04
5,1140,7.15,CRD,22,1,10009-1644,Manhattan,NY,2013-08-15
5,840,9.27,CRD,27,1,10029-2976,Manhattan,NY,2013-03-17
5,900,9.73,CRD,27,1,10024-6142,Planetarium,NY,2013-05-14
5,1680,7.79,CRD,26,1,10016-8231,Manhattan,NY,2013-04-27
5,1200,7.33,CRD,24,1,11432-6110,Borough Hall,NY,2013-05-26
5,1260,8.99,CRD,27,1,11369-1315,Queens,NY,2013-01-17
5,1440,6.9,CRD,23,1,10036-4001,Manhattan,NY,2013-04-09
5,1320,8.86,CRD,27,1,10001-7504,Manhattan,NY,2013-06-16
5,1860,6.33,CRD,24,1,10065-4885,Roosevelt Island,NY,2013-02-22
5,1200,8.34,CRD,25,1,11369-1297,Flushing,NY,2013-06-06
6,2220,5.17,CRD,26,1,10011-5115,Manhattan,NY,2013-04-16
6,1680,10.48,CRD,33,1,10019-2119,New York,NY,2013-08-20
6,1200,6.98,CRD,23,1,10128-0711,New York,NY,2013-03-13
6,2580,22.65,CRD,63,1,10036-7105,New York,NY,2013-06-04
6,2220,4.4,CRD,26,1,10036-4075,Manhattan,NY,2013-01-26
6,1740,8.95,CRD,30,1,11369-1315,Queens,NY,2013-05-15
4,1500,7.49,CRD,26,1,10028-4226,Manhattan,NY,2013-04-08
3,3180,11.81,CRD,44,1,10027-6907,New York,NY,2013-05-04
6,1080,5.57,CRD,19,1,10014-3961,Prince,NY,2013-03-01
6,1320,7.26,CRD,25,1,10128-6884,Manhattan,NY,2013-06-21
3,1140,6.71,CRD,22,1,11232-1336,Brooklyn,NY,2013-12-08
6,1140,8.59,CRD,27,1,10016-0964,Manhattan,NY,2013-07-24
4,1380,8.95,CRD,27,1,10016-4252,Manhattan,NY,2013-04-26
6,2160,6.15,CRD,27,1,11377-5124,Queens,NY,2013-06-05
4,1510,5.9,CRD,22,1,10016-2710,Manhattan,NY,2013-06-09
4,1115,13.5,CRD,38,1,10075-8897,Manhattan,NY,2013-09-08
4,2220,10.95,CRD,37,1,10019-6562,Manhattan,NY,2013-03-11
3,2640,9.29,CRD,33,1,10019-1823,Manhattan,NY,2013-05-22
5,1440,6.88,CRD,23,1,10013-1510,Manhattan,NY,2013-02-22
3,1500,10.98,CRD,33,1,10003-2990,Manhattan,NY,2013-05-04
3,1646,8.9,CRD,28,1,10009-4801,Manhattan,NY,2013-10-12
6,1440,12.08,CRD,36,1,10036-1903,New York,NY,2013-03-24
5,1740,4.56,CRD,21,1,10011-4190,Manhattan,NY,2013-11-07
5,1200,9.92,CRD,29,1,11215-5449,Brooklyn,NY,2013-11-24
4,2400,10.08,CRD,37,1,11214-6014,Brooklyn,NY,2013-05-22
6,1320,7.18,CRD,24,1,10001-7214,New York,NY,2013-11-24
6,1860,12.24,CRD,37,1,10023-5094,Manhattan,NY,2013-04-06
5,1080,9.57,CRD,28,1,10025-3844,Morningside,NY,2013-05-26
3,1860,11.29,CRD,37,1,11357-3431,Flushing,NY,2013-05-21
6,1380,9.52,CRD,29,1,10020-1701,New York,NY,2013-11-01
5,1440,7.6,CRD,25,1,11371-8505,Trainsmeadow,NY,2013-09-29
5,1800,9.8,CRD,30,1,10022-4283,Franklin D Roosevelt,NY,2013-12-04
5,1860,9.05,CRD,30,1,10023-6976,Manhattan,NY,2013-08-17
5,1740,11.34,CRD,34,1,11369-1634,Flushing,NY,2013-09-16
4,1920,11.08,CRD,35,1,10011-4707,Manhattan,NY,2013-08-16
3,1187,11,CRD,32,1,10004-1947,Brooklyn Heights,NY,2013-08-18
5,900,9.82,CRD,27,1,10022-6386,Franklin D Roosevelt,NY,2013-02-01
5,1500,8.96,CRD,29,1,10453-2201,University Heights,NY,2013-05-26
3,1620,9.89,CRD,31,1,10019-4711,New York,NY,2013-01-10
3,1320,9.19,CRD,28,1,10009-1316,Manhattan,NY,2013-06-09
5,1020,8.76,CRD,25,1,10028-6550,Manhattan,NY,2013-02-02
6,1440,9.86,CRD,30,1,10023-1687,Manhattan,NY,2013-01-01
5,1440,10.08,CRD,30,1,11101-1501,Queens,NY,2013-02-21
3,1380,8.52,CRD,28,1,10024-4025,Planetarium,NY,2013-02-25
5,1500,10.1,CRD,31,1,10011-2805,Manhattan,NY,2013-02-25
5,1380,8.93,CRD,28,1,10036-7215,Manhattan,NY,2013-02-12
6,1260,10.67,CRD,31,1,10017-5722,Manhattan,NY,2013-06-15
5,1320,9.78,CRD,28,1,10009-7579,Manhattan,NY,2013-08-13
5,1500,8.98,CRD,29,1,10024-5559,Manhattan,NY,2013-03-06
5,1200,8.8,CRD,28,1,10023-7326,New York,NY,2013-02-06
3,1980,6.59,CRD,28,1,10075-0300,Manhattan,NY,2013-05-12
3,1620,9.83,CRD,30,1,10017-3175,New York,NY,2013-01-16
6,1260,10.05,CRD,30,1,10024-6602,Manhattan,NY,2013-02-18
6,1200,9.8,CRD,29,1,10011-8421,Manhattan,NY,2013-07-05
3,1080,7.26,CRD,23,1,11231-3984,Brooklyn,NY,2013-08-24
6,1500,15.52,CRD,42,1,10274-9408,Brooklyn Heights,NY,2013-03-11
3,1192,11.6,CRD,35,1,11369-1315,Queens,NY,2013-01-15
6,1320,10.85,CRD,31,1,10004-2618,Brooklyn Heights,NY,2013-04-23
